X1,X2,X3,Y
3.745401188473625,5.683511951554319,6.073537133219006,6.717
9.507143064,8.752341678431772,17.693969740748003,6.205
7.319939418114051,6.900847676,16.151094410531634,11.396
5.986584841970366,3.8461926886751936,13.510584858510084,8.487
1.5601864044243652,3.203170657303284,17.161052852790597,12.379
1.5599452033620265,5.983838343013011,17.478589818236244,13.63
0.5808361216819946,2.3595335859587157,14.45889655758566,8.687
8.661761457749352,8.662917531708707,16.90325323890977,7.997
6.011150117432088,7.358880241442574,14.25195777171639,6.084
7.080725777960454,4.061648696,13.922674663445708,12.147
0.20584494295802447,1.5737309418182441,12.753616186088502,6.306
9.699098521619943,7.707744748330827,15.301616151595184,5.566
8.324426408004218,4.770920309494764,4.0134970005684005,10.615
2.1233911067827616,7.4756326239469235,17.73654442477964,11.875
1.8182496720710062,1.8111446824112658,17.56502702715941,10.04
1.8340450985343382,3.8012499540924543,1.5556983776566238,8.378
3.0424224295953772,5.010487399436366,16.690518260730492,10.968
5.247564316322379,5.093961187529484,3.448527481995459,4.84
4.319450186421157,4.099869057041513,7.367258230923696,6.201
2.9122914019804194,6.2456998646949975,15.126656869540547,10.088
6.118528947223795,2.8647591412348112,4.0544380249178555,5.269
1.3949386065204183,4.715241029957413,16.541373458262182,13.676
2.9214464853521815,5.240591263423798,16.810549381197095,10.929
3.663618432936917,6.028877668117498,10.641886941455887,8.11
4.560699842,6.423229756177779,1.121331562619838,1.058
7.851759613930136,2.750715816324262,6.453724530323343,9.008
1.9967378215835974,1.9317716585287554,12.721611449139102,9.628
5.142344384136116,7.555353643797018,19.642537382521045,4.99
5.924145688620425,5.6646280239591835,13.00445701,8.822
0.46450412719997725,3.5030269268868928,5.936268040219036,8.68
6.075448519014383,8.102303951045046,13.046108358892615,6.563
1.7052412368729153,5.231349268585717,11.259722214601254,13.019
0.6505159298527952,7.358594368127653,15.817062507871729,9.821
9.488855372533333,5.135036962820218,3.0326321377122096,7.424
9.656320330745594,9.121495849763974,15.459530147538532,6.081
8.083973481,8.510681684886409,11.284064994846096,9.118
3.0461376917337066,4.502071703041853,19.29684807,11.058
0.9767211400638387,6.943141901908711,7.495571154735035,8.978
6.842330265121569,6.290751899170295,13.019815969545014,10.252
4.4015249373960135,7.737263115064698,18.708534004690332,4.809
1.2203823484477883,3.070153078839791,2.947684831822906,7.814
4.951769101112702,6.372102919996879,18.80734125749257,6.812
0.34388521115218396,7.116848973699176,14.069828723715453,9.184
9.093204020787821,1.4825210271537714,2.2889041229982663,3.962
2.587799816000169,2.633482975,6.718307771989509,7.835
6.625222844,0.9215356444797989,14.455269684260351,7.217
3.1171107608941098,4.461186331110885,2.279661427906662,6.576
5.200680211778108,6.435084511591924,12.061238743349191,5.208
5.4671027934327965,8.004714104192056,7.571778082106178,3.011
1.8485445552552704,5.148189561,12.797394837582065,12.898
9.695846277645586,8.257231091142584,1.869098642437744,1.17
7.7513282336111455,2.2397970835702172,17.55919931689515,10.945
9.394989415641891,1.5932351212896907,19.49629041437054,7.967
8.948273504276488,4.888904602206763,19.40867925042814,12.909
5.978999788110851,5.768130897878614,15.24338480311557,9.088
9.218742350231167,4.934610503811814,3.471638562482007,8.846
0.884925021,0.8651157999202468,15.407000722651429,8.456
1.959828624191452,4.821759920974423,1.4671514127172287,8.354
0.45227288910538066,2.3910609989902936,1.4203474790509478,3.841
3.2533033076326436,6.339345097660077,7.148594163841284,7.444
3.8867728968948203,5.733196492193697,10.28422061768865,7.108
2.713490317738959,3.1202404273452897,15.63774093834807,10.045
8.287375091519294,3.972266165326613,13.982612155523599,12.46
3.567533266935893,2.881572956222097,9.472151421158218,6.112
2.8093450968738076,4.874641805453656,6.1989066593516515,9.836
5.426960831582485,6.910284641002477,19.945365502996513,7.484
1.4092422497476265,3.0285479073289125,9.097444742483486,10.928
8.021969807540398,6.008093031035688,9.576353462263834,11.137
0.7455064367977082,3.9394847632551184,4.108852602641715,7.929
9.868869366005173,3.4142543354753117,16.101381426248658,8.387
7.722447692966574,4.785939280090885,14.179962289848284,12.566
1.987156815341724,2.929515355161252,5.194622642986447,8.852
0.055221171,3.892701389305636,2.5652398667010115,5.754
8.154614284548341,2.604244214822303,13.929486739419549,9.672
7.068573438476172,8.929450265832779,13.435713071341569,8.314
7.2900716804098735,5.070527103943458,6.191931012965977,11.558
7.712703466859457,3.6005489840148295,19.066407682757795,12.492
0.7404465173409036,5.427959821468444,3.870099943837104,8.322
3.5846572854427263,4.775343900618341,9.214361219809437,7.851
1.1586905952512971,4.558060800933555,18.928702483184377,13.706
8.631034258755935,6.2283334,8.974819021596323,9.929
6.232981268275579,6.51501542,13.131993005617625,8.844
3.308980248526492,3.938997704778945,8.554293561293091,8.129
0.6355835028602363,3.8483635187106398,6.210088844624731,9.959
3.109823217156622,4.449896605696712,19.695575311236738,10.93
3.2518332202674705,0.39615767052883033,8.777346119985818,3.881
7.296061783,1.969617875602896,17.987884869903553,10.509
6.3755747135521315,7.733748534889049,5.369137511930638,5.523
8.872127425763265,8.289935427002568,5.048989376476583,6.092
4.722149251619493,4.501927920887243,1.5915475748057157,2.31
1.195942459383017,6.153113926111533,13.381669682141816,11.992
7.132447872,5.622500309087072,8.002000530751461,10.733
7.607850486168974,11.157761616910475,17.422806746953103,8.582
5.612771975694963,7.2391498228691535,9.990988227139585,6.267
7.7096718,4.744164817038467,19.395675130379715,13.172
4.937955963643907,3.0889191187991485,4.524984798359302,2.456
5.227328293819941,1.787107359484855,17.503840191156605,5.225
4.275410183585496,5.406927271734446,15.755340203043094,7.589
0.2541912674409519,3.487298509431393,15.647515048236988,9.677
1.0789142699330445,2.1554925808046517,17.050881334220865,10.655
0.3142918568673425,3.7068542315149466,15.45945582791698,10.158
6.364104112637804,2.8369039927712096,12.898186110996892,9.056
3.143559810763267,8.37428327,3.4936526759653637,4.04
5.085706911647028,6.763279513898901,1.6179974103337864,1.315
9.075664739,4.9840547173667655,18.49610910849805,12.94
2.4929222914887497,7.959888277780053,12.716355975894023,8.268
4.103829230356297,5.154736615295237,16.13420852854735,8.457
7.555511385430487,3.2774315973434724,10.148924678738451,11.102
2.2879816549162246,8.046248154539315,3.228855590285495,6.824
0.7697990982879299,6.077820087369317,3.3785300518484584,9.628
2.8975145291376805,2.925507691347087,14.025740457350455,8.943
1.6122128725400442,4.619322643832784,9.175812003089792,11.964
9.296976523,3.248763493230485,4.8099698073063974,7.162
8.081203796,2.2344005380713274,10.340296388087301,9.178
6.334037565104235,6.852355095063283,2.2199698044275475,6.01
8.714605901877178,8.818833280940261,12.057456636373576,7.811
8.036720768991145,2.2028648523617176,6.1108746842668555,8.268
1.8657005888603584,6.125938473381142,16.153622912106574,12.794
8.925589984899778,3.6987148617563457,6.896877219547902,8.671
5.393422419156507,4.0257492324706075,9.649182832554223,6.158
8.074401551640625,3.8152121515222617,1.220790258253912,8.122
8.960912999234932,3.2720184606403677,2.3764908680966186,6.188
3.1800347497186388,5.097043255889654,8.457377571727012,8.625
1.1005192452767676,3.3380997671779244,10.118837859625346,11.112
2.279351625419417,5.540913651559678,12.40039041426677,12.727
4.271077886262563,4.899523781101726,6.541588995476761,6.397
8.180147659,4.522103906267181,14.204655836404308,13.506
8.607305832563434,3.1848726759168042,17.342325546594886,10.828
0.069521305,3.8464573388633347,15.817168788973646,9.254
5.107473025775658,6.510782451651512,1.7527576816187858,2.863
4.174110031,6.0018343752487615,10.12963199789875,6.304
2.2210781047073027,3.044889510402898,2.9936733899453225,7.556
1.198653673336828,5.198664610858452,5.598855301388022,11.879
3.3761517140362796,6.502774246743578,19.74658927207578,9.317
9.429097039125192,1.6611894377572565,3.707415315128751,4.077
3.2320293202075523,6.086720385,10.478874915575766,9.824
5.187906217433661,3.674752482108307,12.744958952044263,6.116
7.030189588951778,6.141197337186319,14.346834440337975,12.078
3.636296024,3.4734816869149663,11.633324986251369,7.248
9.717820827209607,1.390235798670962,1.1856461009644894,0.589
9.624472949421111,1.7449151242336747,7.202764856635846,5.448
2.5178229582536416,5.096169893322764,10.836521224309518,11.766
4.972485058923855,5.519445003442963,2.6694634837518336,4.168
3.0087830981676964,3.191366749791183,7.661911692974434,8.328
2.848404943774676,6.277184917554748,1.6308590670359648,5.74
0.36886947354532795,1.6769598754620803,2.4929914459453943,3.747
6.095643339798968,4.867840402705367,8.541542247830325,8.197
5.026790232288615,2.577967600475087,3.521599326818147,1.083
0.5147875124998935,3.696327784395682,11.783276116969605,11.482
2.7864646423661146,5.094797342632828,14.099834413608049,10.778
9.082658859666537,3.2791732694320954,16.211147283072574,9.92
2.395618906669724,4.230888911540349,4.8028546406513914,9.68
1.448948720912231,7.012585618428881,4.182169062922325,9.007
4.894527603,3.8462162609537023,2.986788966353605,3.879
9.856504541106007,6.671384224130284,13.092174741329098,7.845
2.4205527151150044,2.740586290684764,14.423038803251123,9.668
6.721355474058786,6.059608355830566,1.6001367516871987,6.475
7.616196153287175,7.883137241315801,18.788032678630106,10.692
2.3763754399239967,0.056710999745421375,1.9874543893779757,3.563
7.282163486118596,3.406209489059046,11.28463037072034,11.813
3.677831327192532,6.154144254,14.472149869567412,8.29
6.3230583059357945,4.593909227914015,17.548413351175626,11.115
6.335297107608947,5.742291746742618,14.567651710516127,10.513
5.357746840747585,3.792029626568359,16.232833578326044,7.93
0.902897701,5.173179575,7.449553658313315,11.443
8.353024956,4.688645529215841,16.481677161183732,12.53
3.2078006497173583,7.335564123319615,2.5221820813088276,4.38
1.8651851039985423,5.508841686602426,18.001516465150026,13.167
0.40775141554763916,5.675205324150404,11.404255146920988,10.516
5.908929431882418,4.1762460677550655,16.52865762928738,9.4
6.775643618422825,4.024787551855013,9.594047405847702,10.999
0.16587828927856152,4.134883624360758,13.227976208733974,10.224
5.120930583,5.788904284756594,11.001650557786151,6.823
2.2649577519793795,4.158031038359474,14.900200913351306,13.136
6.451727904094499,5.579549713792826,2.550969658581202,7.291
1.7436642900499144,9.150801597290876,2.146689595820712,6.364
6.909377381,6.742249406863385,5.694961446192782,8.941
3.867353463005374,4.347952935664318,4.0313489221505785,4.658
9.367299887367345,7.402427844,17.56388776525183,8.711
1.3752094414599325,4.183849253956897,5.165065759802842,11.018
3.410663510502585,0.9237509296442923,19.541439860563496,6.419
1.1347352124058907,2.983827378165192,7.401020044,10.067
9.246936182785628,1.2584161579482886,4.460240398085286,4.321
8.773393534,4.296973031917383,16.004271635707102,11.453
2.579416277151556,5.036836758379104,13.515447734516647,11.701
6.59984046,8.352874624550566,10.46571861260964,6.432
8.172222002012159,5.653854747528325,11.551907467814994,12.193
5.5520081159946235,4.561798942382271,14.664833787173013,8.543
5.296505783560065,6.658811162366979,5.340640085294676,5.228
2.418522909004517,0.5777293819842297,19.930344405078095,8.601
0.9310276780589921,5.471229116217132,19.52107008078888,12.615
8.972157579533267,6.541730387773933,13.356188040591801,10.433
9.004180571633304,2.042827508440317,4.791306567653757,6.633
6.331014573,7.287508086413858,13.924336606194535,7.705
3.390297910487007,5.676992814988829,2.371769770604341,5.643
3.492095746126609,4.169424172198397,1.5823975419103151,4.482
7.259556788702394,6.265563732,5.895974882,9.734
8.971102599525771,9.541385715608792,9.789836178,6.581
8.870864242651173,5.36373251,17.49717760275923,12.16
7.798755458576238,5.496441172600672,14.816212325559853,13.445
6.420316461542877,4.081278200919511,15.11142390279964,9.897
0.8413996499504883,3.3003112610704166,9.084373354513431,9.916
1.6162871409461377,6.660671633088491,7.572764858392295,10.949
8.985541885270793,3.2878323481822656,8.049736496707451,8.727
6.0642905965958995,5.143132474438785,19.765341710985098,11.167
0.091970516,4.044685106469767,1.7620746368371671,5.67
1.014715428660321,5.957959651492784,17.47359842632652,12.84
6.635017691080558,5.667324210573897,11.994832762875475,11.198
0.050615838,7.075079888515798,9.333692965,6.829
1.6080805141749865,3.9799672022905055,14.779895547887593,11.894
5.487337893665861,4.460250129413257,10.246709887069354,6.569
6.918951976926932,3.042472568435385,17.59504152355155,11.245
6.519612595026006,4.111413479847777,18.11333541621391,10.75
2.242693094605598,5.754600986089704,9.012697610595653,12.681
7.121792213475358,6.513977233290704,6.259728147,9.372
2.3724908749680007,3.1556693516447494,12.254656243273882,10.459
3.2539969815926773,6.73921184,18.334903566717127,9.678
7.464914051180242,7.711275717609902,5.002581591107665,8.994
6.496328990472147,5.826869806447402,12.836365087706174,11.36
8.492234105,8.753591625116131,12.99964418175789,9.003
6.576128923003433,3.452421601792854,14.929147425890338,10.491
5.683086033354716,2.510690593377166,3.4997860174179363,3.412
0.9367476782809248,1.4425595021914428,14.600674328959682,9.196
3.6771580305943354,7.9920886229783665,18.27161789264718,5.637
2.6520236768172545,6.308731312708115,4.413979068534598,8.008
2.4398964337908358,4.8888306581790895,5.513323173553675,10.341
9.730105547524456,5.5599372526396404,19.456506786791152,9.757
3.930977246667604,2.749021905403247,4.438562101480306,3.278
8.920465551771134,9.891503959233653,17.233316774022004,7.743
6.311386259972629,5.258442363950455,10.353279272512662,10.195
7.948113035416484,5.218789589209786,5.697390413660364,11.481
5.026370931051921,6.451533247797385,17.544248124177717,7.457
5.769038846263591,5.962018463473426,9.460799845050644,6.902
4.925176938188639,5.447768048558263,10.781529724664114,6.603
1.952429877980445,3.4190510891093764,7.825434018595548,10.199
7.224521152615053,5.942936714271991,12.266066177263621,10.98
2.807723624408558,8.764048992950068,4.106953579115433,4.618
0.2431596643145384,7.690840092309955,8.430549196383453,6.948
