X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y
0.9404883070262999,0.6804162297086358,0.6276500956633786,0.6457214915025207,0.8744109856187616,0.601805574,0.7497564339021516,0.7370716461225877,-0.103438817,0.3801883178109355,-0.484893833,0.31035691899587997,-0.331441673,-0.143109507,-0.212923291,-0.356572092,1.209734847679582,0.9479372392559042,0.3720669639029445,0.519890942,0.9786196866054129,0.6988072305460593,1.3002200594939581,1.0193347974614273,1.962034290200979,1.568590870349221,1.924750797078924,1.9189642272364413,1.7298290770230411,1.7074831441451788,1.7319501886387507,1.6737376276741187,-0.132747106,-0.034981342,-0.155226393,-0.505884052,-0.133862846,0.27012240136689575,-0.247760277,-0.288249856,0.1047831586433775,0.042991398,-0.102798564,-0.145509064,-0.129423009,-0.422853401,-0.224153799,-0.322483265,1.6687986404844466,1.3770086811166886,2.002313926001144,1.552359057908169,1.6088397268522903,1.968145229051043,1.434427864350713,1.1058568523017545,0.5768864512267675,0.8674851827336686,0.8331911542990805,0.5923997809268142,0.6117576541415556,0.8850448716280596,1.0820835167196945,0.5651772855683517,-0.500036987,-0.147085706,-0.807578984,-0.685732794,-0.292472346,-0.636571895,-0.366744848,-0.562025764,0.4151966610414665,0.8333581077969653,0.13289322986606072,0.8333831369292628,0.47700043062941516,0.7866803237154423,0.6956099353610954,0.2849167144177863,-0.377450997,-0.103849589,-0.34277057,-0.499759615,-0.270813777,0.003609362,-0.453321091,-0.08275282,-0.132701815,-0.106665087,-0.528358335,-0.510900858,-0.516547592,-0.371242998,-0.282050134,-0.512804344,-2.298359912,1.241987236270701,0.8008738583991278,-0.641049831,0.9204296715598557
-0.089983002,0.4481087779739532,0.28302583372910484,0.322867828,0.33895971407511705,0.37089650528738793,0.15545301780776505,0.22719374252722693,-2.445697521,-2.513507435,-2.537401541,-2.432274012,-2.668661015,-2.506310204,-2.773470117,-2.248764598,-2.018154775,-2.04656645,-2.406232463,-1.965514991,-2.530687529,-2.013089965,-2.210797577,-1.807084123,-0.713496409,-0.585794202,-0.440734858,-0.640783961,-0.451142047,-0.617495425,-0.483489111,-0.950118177,-0.855419641,-1.341206397,-1.135017474,-0.995890593,-1.329649163,-1.309013678,-1.181009002,-1.736558595,0.099174688,0.094040346,0.27378758310596124,0.2496420764553812,0.5368936116710027,0.20802905932426063,0.5401034493303106,0.49577446211474985,-0.823530681,-1.029063948,-0.508377027,-0.61767539,-0.994361145,-1.140691284,-0.435283873,-1.087123945,-1.329106738,-1.688208547,-1.152146638,-1.060176889,-1.363201036,-1.50794254,-1.266470361,-1.263185433,1.823407393302868,1.2833660919466445,1.460928717,1.5033619262989542,1.3103773258958995,1.701170994650394,1.791262907593163,1.1635730775692705,-0.423109033,-0.124432968,-0.200980752,-0.066743632,-0.103422928,-0.251959,-0.282780736,-0.102859453,-0.074582918,0.057928815351628665,-0.009143538,-0.156464878,-0.017333528,0.032591657672494834,-0.076399941,-0.064504664,-1.369283385,-1.16973522,-1.201961145,-1.385739278,-1.034996953,-1.052270882,-1.178737375,-0.778619761,-0.247045362,0.5048581819729395,-0.049159383,1.0922584282004808,3.3614034586949035
-0.816135307,-1.103069275,-0.242981334,-0.728461333,-0.946840291,-0.438783866,-0.588246118,-0.818458953,-0.063949775,0.075570309,0.403452917,0.093230176,0.46419288437188166,0.049053225,0.1186954127026025,0.3205191710390273,-1.29742817,-0.698100652,-1.579469608,-1.685835639,-1.599441627,-1.532486825,-1.772082059,-1.370946055,0.543242418,0.445365907,0.24362613748332157,0.4723943175435825,0.4084220551705501,0.3773821654054137,0.3976187665376416,0.3103539302448195,-0.615404954,-0.423677221,-0.653677114,-0.526154823,-0.752123384,-0.570261529,-0.479045146,-0.87649524,-0.582995616,-0.694141922,-0.274418698,-0.265233304,-0.16424919,-0.109460997,0.2262014107455682,0.009561748,-0.552850786,-0.57967312,-0.810145965,-0.411845039,-0.688325526,-0.255209308,-0.395362173,-0.929948365,1.7935692170464992,2.434632262186571,1.501621006541011,1.7922812808521797,1.6585752213175118,2.2473456245975747,1.7384924369978456,1.5857817385048967,0.099926398,-0.060086233,0.164912709,0.000561013,-0.02756626,-0.046248244,0.2657125427081363,-0.016330045,-0.73701959,-1.251355781,-1.011662927,-1.290600173,-0.851477549,-0.938139557,-1.066806491,-0.98057506,0.7514546762918497,1.1472738366118573,0.7893578571751577,0.6616204770766934,0.9820463353047975,0.6694987282828054,1.013835162866572,0.6781960952570227,-0.823273291,-0.670519045,-1.359559844,-1.033450067,-1.448499853,-0.900220253,-0.919185098,-1.073162175,-2.073913326,-0.072446313,-0.446512633,-2.345564062,-7.617424628
0.2756896065055452,0.079309587,0.46597249054025386,0.49672973027960166,0.1815871163189126,0.2750078889976411,0.15299618350918467,0.15620192713436126,-2.440286709,-2.686688911,-2.554534748,-2.351425684,-2.152990112,-2.570450659,-2.536792856,-2.574642435,-1.871824333,-1.912007401,-1.637686642,-1.444302736,-1.977058451,-1.744351304,-1.783827682,-1.728200409,0.3159185079838965,0.13200375681937965,0.4397327488499223,-0.05886797,0.2574811517539485,0.3181359613855985,0.24263453631619225,0.3842640023557294,0.8460442125288613,0.8369670041882267,0.7748226639274718,1.0708157189061795,0.8014759891919877,1.057861431156295,1.193386594975634,1.2386930332707546,0.3380194754270165,0.48520557901060346,0.072829693,-0.137142782,0.2345217883708595,0.4306790844127811,-0.253631096,0.2583966887349927,-0.406668122,-0.133188427,-0.293162345,-0.046314188,0.056321226,-0.216646164,0.001947414,-0.045470606,-0.017655264,0.000989021,0.09017208,-0.065826257,-0.516073333,-0.406517495,0.022793235682210644,-0.04000176,-1.358820539,-0.876540032,-1.699806513,-1.140289234,-1.427898578,-1.337625241,-1.220319562,-1.600639419,-0.725323952,-0.478425364,-1.054276731,-0.809641694,-1.170902067,-0.467066386,-0.429139008,-0.462457289,-0.132181356,-0.193689232,-0.743134639,-0.304952804,-0.651862713,-0.426341669,-0.124002377,-0.591491103,0.6858183062294934,1.0658221494144005,1.0955197774164926,1.0315641511758276,0.5776843698410791,0.9755119182388191,0.5794833841413128,0.7858688885788875,0.7863713226799957,0.8082326449339968,0.1680149829408388,-1.744688583,5.234989534272877
0.4724420363766729,0.4357510248446061,1.023575160215871,0.3018018826413541,0.5455491177963494,0.2707439398018414,0.6364903538759039,0.8975970171815042,-2.645220336,-2.227869493,-2.102041049,-2.123735399,-2.519732153,-2.202272197,-2.196012789,-2.279752911,0.8033440567446426,0.2677953009026427,0.6367794142468604,0.4100489611695124,0.4500987600449332,0.26388136350863123,0.5971781125406294,0.16924283545774393,-0.577867036,-0.227851037,-0.880534048,-0.693562205,-0.303633147,-0.341645865,-0.481582117,-0.561102014,-0.617510776,-0.588300635,-0.793281369,-0.592373236,-0.783195,-0.757117127,-0.626158662,-0.523777417,0.8650868204030306,0.5340206054836225,0.481702455,1.1806631047980245,0.7312314191618143,0.5619580407461543,0.4935120539840744,0.7148268816223234,1.0363371084174873,1.2188877005676675,0.9799253980835906,0.9933223580997752,1.268525086702553,0.963825937,0.953211015,1.2929454263022353,0.7624933244919729,1.010291590502222,0.9980128573795091,0.6830149689971963,0.8800151415501671,0.7120619646432623,0.7164922056601328,0.756987062,-1.189980018,-1.02090576,-1.050096035,-0.617685181,-0.67327787,-0.951069557,-0.91270507,-0.528675452,-0.436404266,-0.271890914,-0.374138258,-0.045729353,-0.23190565,0.068127554,-0.884775347,-0.564889375,0.2092345535549101,0.40429837819307685,0.5229311888784389,0.22513080137666147,0.41254636988763166,0.3998226159362039,0.39522664,0.26582709757740824,0.6874655251444071,0.8658318549447122,0.8921789739202617,0.6325453856906393,0.34423618803092143,0.557380382,0.7627222655256541,1.1882448363182536,0.34337092207944936,0.9486700113585335,-2.126775443,0.17886929672505314,8.722800188
-0.61349764,-0.852122114,-0.76498212,-0.843106726,-0.247236789,-1.016031449,-0.715150974,-0.326519618,-0.389750808,-0.15702825,-0.375871488,-0.806698469,-0.393062448,-0.271681455,-0.226217686,-0.245348599,-1.08417208,-1.209569835,-1.236802089,-1.516957556,-1.687924392,-1.577372389,-1.564784321,-1.417174758,-1.520963969,-1.573936603,-1.431855176,-1.274178021,-1.454683232,-1.612149879,-1.641000453,-1.404173969,1.0427335808053126,0.7643673482901356,0.6883076386006584,1.1790366536792014,0.9685997992368017,1.2458240973275732,1.1621315787959494,1.1561988536109096,1.117542573,1.790865854965993,1.3469248559601337,1.582882625805653,1.6471677594148062,1.3918108199824897,1.5399923342940396,1.118964167997154,0.070674667,-0.07854067,0.18253817189891197,-0.284637721,-0.315979543,-0.167189689,0.20175353092226328,-0.077344638,1.0362846433719661,0.6372589454995907,1.0204425006393845,0.9919208361352453,0.983165993,1.0317601654506852,1.2355089163969755,1.161455043513671,0.5578959051002961,0.5052838360065103,0.12526499261106705,0.3525963611471962,0.40364248832625077,0.32750531371147346,0.09734851,0.7375920890360923,-0.949428531,-0.634789516,-1.096918797,-0.677754579,-0.467666569,-0.306229429,-0.856813554,-0.469504764,0.31475328077912257,0.27931583111097236,0.296104258,0.3476233185628298,-0.171977412,0.4698754007063342,0.069497298,0.5241832167274162,1.2099187263245392,1.475123871,0.7481359501304017,0.9240922476794178,1.1682024678193899,0.9241260068004473,1.0885411258608748,1.322559219794634,-0.832708098,-1.165725739,-1.882048122,0.7456866764621013,-2.204760184
0.087612028,-0.231258329,-0.067885574,0.22763011561986626,-0.157116543,0.065834526,-0.433724301,0.075281091,1.6048435307797468,2.2644200096045277,1.8707502402524776,2.0512414661052354,2.307329024068434,2.145716050637724,1.854866878493548,2.1607517359612194,-3.48485481,-3.341002706,-3.559927388,-2.938361634,-3.739197962,-3.217025882,-3.627636152,-3.250801918,1.1246328758899429,1.0847046913167062,0.8683685055339792,1.1154704221798375,0.5839572222399397,0.9493579664535873,0.9521430617585176,1.2402355514818129,0.2982260977169408,-0.339530947,0.099203266,0.1911240904572957,-0.191447944,0.5464122196250757,0.051655921,0.057168259,-0.272898449,-0.729223062,0.19788071642572624,0.053278942,-0.652652388,-0.425036094,-0.102513382,-0.633033407,0.18941853355958554,0.45275303128413086,0.20459994171684334,-0.022486923,0.056456098189993864,-0.340378147,0.29313793530018095,0.3990900972972898,-2.015197182,-2.27994213,-2.185245967,-2.333835361,-2.017809397,-1.553621692,-2.510983268,-1.88832998,-0.086143732,-0.556805999,-0.491056295,-0.001320619,0.219942231,0.001767955,-0.186389378,-0.049441882,0.6925824222711056,0.4326206252552955,0.18443527163282533,0.3360870017529523,0.3051042864294127,0.032971132498057054,0.37068636569940216,0.097103442,1.213179042,0.8983934438929262,1.4017101778041077,0.9508983651929244,1.2518702531645296,0.5774222002436414,1.498960830349293,0.98025224,-0.43083687,-0.450401103,-0.181719811,-0.384293141,-0.10031657,-0.082633475,-0.300840474,-0.207876164,0.8098149237075639,0.4590245941518333,0.4100808863828213,-0.981674106,-14.37227353
-1.111148267,-1.181462592,-1.401103299,-1.206681432,-0.92327498,-1.047935617,-1.322905872,-0.806882822,-0.309478117,-0.865071397,-0.468183643,-0.746232725,-0.538698904,-0.845082428,-0.20809401,-0.836771607,1.0456192919305134,1.0482382384922864,1.0686621914948748,1.1363831356689542,1.0986780333594344,1.2599395957191297,0.9836680347994634,0.8246267190518984,0.8013593758424196,0.6588226893228628,0.082099223,0.4816088366701625,0.6288466633821996,0.36170262474973985,0.2937931727900996,0.5302845037155379,-0.639729395,-0.978912632,-0.720041173,-0.207077675,-0.540382053,-0.858344244,-0.582186168,-0.241068681,0.4413176896004585,0.8781445532925203,0.47845684330729626,0.5044393791067967,0.861267679,0.37349833674343114,0.6413851659560358,0.2308088921472497,-0.073330633,0.21527107007686214,0.2694278697022825,0.24404642895345924,0.348867666,0.007023952,0.077688395,-0.071648274,0.8954940199096781,1.3851140130697501,0.8188824353777635,0.9662353605906443,1.335079101357123,0.808532455,0.9875881445505447,0.7441460449130957,-0.709153332,-0.85307049,-0.570095295,-0.996924048,-0.745291021,-0.20190206,-0.637613678,-0.754989635,-0.637910859,-0.464301129,-0.179936122,-0.404942489,-0.561917746,-0.215076309,-0.102942679,-0.43494972,-0.237774801,-0.309113834,-0.093760134,-0.259776884,-0.313052625,-0.147234607,-0.557355245,-0.539856578,-1.515954953,-1.265477041,-1.19141289,-1.592493255,-1.082968292,-0.901741213,-1.006656362,-1.244092186,1.1653252242541519,0.3582973774471424,-1.486869469,1.1392453288105209,-2.039385728
0.3217709480071715,0.5493220833102461,0.22304664168273788,0.12164799100429785,0.33071562944562394,0.2596418235989574,0.30782762714862444,0.5826126649986831,0.2905684168507147,0.2724684786980131,0.42491474143635494,0.4310505470410684,0.4935983802513474,0.20730973219821638,0.5277428400435342,0.5352063791852122,0.28698348690234077,0.22053994413138972,0.023511967234680603,-0.074469822,-0.487531226,0.057225801,-0.112830378,0.21248147717532867,-0.012838313,-0.358523117,-0.482488772,-0.413839369,-0.002080534,-0.068414888,-0.437383942,-0.568076004,-1.427042341,-1.070690915,-1.881869639,-1.564694626,-1.707307459,-1.604385841,-1.2981371,-1.572809298,-0.38825615,-0.222166574,-0.238395066,-0.696932756,-0.361557114,-0.258358157,-0.211066653,-0.504947434,-0.265331532,-0.354314725,-0.064214576,-0.801701233,-0.433157279,-0.065180519,-0.114967604,-0.671702721,-0.813399656,-1.055031731,-0.880601885,-0.620248021,-0.786612041,-0.836672808,-0.920995762,-0.525495028,-0.264404254,0.013397892605752248,-0.306181952,-0.235162639,0.24940852188815765,-0.477993306,-0.411697731,-0.059828194,0.42218815482329947,0.31547891679745066,0.15517437615679436,0.5524802386660748,0.6512393617886694,0.2224278460204432,0.547363104,0.48767788858913286,1.4013805096380687,1.3792730442438408,1.6122933443800147,1.7405329581141191,1.3015348007135885,1.2868784535593425,1.5026583485264675,1.9072477846087124,0.44510848425183436,-0.008704135,0.04960836,0.20309761244241298,0.26870454333943805,0.2790489456797168,0.20783370706696502,-0.172145678,0.014265203859049554,0.011694223464318552,-0.750677977,-0.15479143,-0.543063834
0.2603009486956299,0.2748066722322833,0.7767214056229987,0.24296234400641226,0.37614226160711994,0.5808644299476503,0.6573770631690865,0.3919741603553605,0.38690260325173614,0.3564164299859857,-0.362734724,-0.140930705,0.10285874753148339,-0.261826453,0.025964495285249328,-0.018567672,-2.012610434,-2.473847712,-2.472872493,-2.210956249,-2.356385578,-2.55202404,-2.656333468,-2.509031249,-0.284428789,-0.440949674,-0.175205739,0.13915090635515567,-0.441400769,-0.135964342,-0.268595845,0.068216112,0.26114768159114865,-0.064324705,0.23813916234526805,0.51642779,0.3118676340409201,0.2741303796169806,0.18715507301490408,0.223632459,2.6387571001376995,2.827310574143283,3.170906163245059,2.5965244436201016,2.5172352602074137,2.741190856,2.3755391557364613,2.5199963563904886,0.003449523,-0.538952278,-0.40361514,0.20025620198425062,0.11024625272150204,-0.094386544,0.032710021,-0.039425749,0.6392492351710486,0.4110903665645969,-0.019574777,0.5154113469291568,0.5138602605155187,0.3565556573592982,-0.007617849,0.7286841465015164,0.417618057,-0.348944254,0.023343405050122217,-0.250124184,-0.437720798,-0.027634824,0.20946025040863714,-0.182208429,-0.887523209,-1.151647202,-1.194413661,-0.917008882,-1.043016624,-1.107368554,-1.644428884,-1.025119131,1.3687595201533815,0.8530599937981442,1.145761877430247,1.0136146931779229,1.2949470373497667,0.8330429833188582,1.0054402413308212,0.8329608601432623,0.8399765431980528,0.6023370206944113,0.6178963942289921,0.7227490710239995,0.5344241646951992,0.6024755827754994,0.3346961608660571,0.2873589827546946,-0.232129267,0.009428623,0.2092472515754399,-1.156332703,-5.907210916
